Source_ID,Sentiment,Sentiment_Score,Reason
GRP-BILI-DM-BV1nA411N7Ek-021535,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021536,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021537,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021538,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021539,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021540,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021541,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021542,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021543,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021544,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021545,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021546,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021547,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021548,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021549,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021550,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021551,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021552,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021553,negative,-1.0,负面词：坑
GRP-BILI-DM-BV1nA411N7Ek-021554,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021555,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021556,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021557,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021558,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021559,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021560,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021561,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021562,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021563,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021564,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021565,positive,1.0,正面词：满意
GRP-BILI-DM-BV1nA411N7Ek-021566,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021567,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021568,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021569,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021570,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021571,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021572,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021573,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021574,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021575,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021576,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021577,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021578,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021579,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021580,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021581,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021582,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021583,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021584,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021585,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021586,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021587,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021588,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021589,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021590,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021591,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021592,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021593,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021594,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021595,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021596,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021597,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021598,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021599,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021600,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021601,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021602,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021603,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021604,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021605,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021606,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021607,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021608,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021609,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021610,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021611,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021612,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021613,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021614,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021615,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021616,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021617,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021618,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021619,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021620,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021621,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021622,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021623,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021624,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021625,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021626,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021627,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021628,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021629,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021630,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021631,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021632,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021633,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021634,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021635,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021636,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021637,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021638,positive,1.0,正面词：轻
GRP-BILI-DM-BV1nA411N7Ek-021639,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021640,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021641,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021642,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021643,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021644,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021645,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021646,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021647,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021648,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021649,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021650,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021651,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021652,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021653,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021654,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021655,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021656,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021657,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021658,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021659,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021660,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021661,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021662,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021663,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021664,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021665,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021666,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021667,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021668,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021669,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021670,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021671,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021672,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021673,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021674,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021675,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021676,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021677,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021678,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021679,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021680,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021681,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021682,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021683,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021684,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021685,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021686,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021687,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021688,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021689,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021690,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021691,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021692,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021693,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021694,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021695,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021696,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021697,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021698,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021699,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021700,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021701,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021702,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021703,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021704,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021705,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021706,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021707,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021708,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021709,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021710,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021711,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021712,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021713,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021714,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021715,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021716,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021717,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021718,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021719,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021720,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021721,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021722,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021723,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021724,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021725,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021726,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021727,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021728,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021729,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021730,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021731,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021732,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021733,negative,-1.0,负面词：不值
GRP-BILI-DM-BV1nA411N7Ek-021734,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021735,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021736,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021737,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021738,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021739,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021740,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021741,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021742,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021743,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021744,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021745,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021746,negative,-1.0,负面词：不值
GRP-BILI-DM-BV1nA411N7Ek-021747,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021748,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021749,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021750,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021751,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021752,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021753,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021754,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021755,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021756,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021757,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021758,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021759,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021760,negative,-1.0,负面词：不值
GRP-BILI-DM-BV1nA411N7Ek-021761,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021762,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021763,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021764,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021765,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021766,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021767,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021768,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021769,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021770,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021771,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021772,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021773,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021774,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021775,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021776,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021777,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021778,negative,-1.0,负面词：难看
GRP-BILI-DM-BV1nA411N7Ek-021779,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021780,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021781,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021782,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021783,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021784,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021785,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021786,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021787,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021788,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021789,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021790,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021791,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021792,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021793,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021794,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021795,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021796,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021797,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021798,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021799,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021800,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021801,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021802,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021803,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021804,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021805,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021806,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021807,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021808,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021809,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021810,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021811,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021812,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021813,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021814,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021815,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021816,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021817,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021818,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021819,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021820,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021821,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021822,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021823,positive,1.0,正面词：好
GRP-BILI-DM-BV1nA411N7Ek-021824,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021825,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021826,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021827,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021828,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021829,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021830,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021831,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021832,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021833,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021834,positive,1.0,正面词：喜欢
GRP-BILI-DM-BV1nA411N7Ek-021835,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021836,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021837,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021838,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021839,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021840,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021841,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021842,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021843,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021844,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021845,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021846,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021847,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021848,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021849,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021850,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021851,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021852,positive,1.0,正面词：棒
GRP-BILI-DM-BV1nA411N7Ek-021853,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021854,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021855,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021856,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021857,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021858,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021859,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021860,positive,1.0,正面词：好看
GRP-BILI-DM-BV1nA411N7Ek-021861,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021862,neutral,0.0,未命中正负面词典
GRP-BILI-DM-BV1nA411N7Ek-021863,neutral,0.0,未命中正负面词典
